0.0005208472349114466, 9.99831220491498e-10
0.0006098720346398899, 1.1017256082395807e-9
0.000667410219274504, 1.1564686999097207e-9
0.0007305073724347712, 1.3546065276224035e-9
0.0007905389609824345, 1.4929678966029227e-9
0.0008458916752737026, 1.605900915499791e-9
0.000990336390345393, 1.6249074083549979e-9
0.0011860407954794503, 1.8123433509251227e-9
0.001342635483376113, 1.99722060688096e-9
0.001469218474104877, 2.0212197337850383e-9
0.0015898295278229625, 2.121714307143299e-9
0.0018199711743270125, 2.2268737616076106e-9
0.002106976977837912, 2.308874740819833e-9
0.00255130948349662, 2.2248846849295366e-9
0.0027912912922847927, 1.993357402062924e-9
0.0029513592602384096, 1.4343791521886547e-9
0.0030508762316601603, 9.83115851246607e-10
0.003154625724646268, 7.991332247272974e-10
0.003336655506899417, 7.073668131145872e-10
0.003996660460918396, 8.697298994434428e-10
0.004787692610489521, 1.1365251031470915e-9
0.006067795133929446, 1.5402170634395241e-9
0.007689399732753122, 1.9639476886966908e-9
0.00931487220067596, 2.4442615823206027e-9
0.012346575088162476, 2.8966633653783406e-9
0.015999326355080647, 3.2697181241222373e-9
0.01959662343632917, 3.558888132871752e-9
0.022434296043174068, 3.827410069969012e-9
0.024830325143674108, 4.167018657792988e-9
0.027791233549823966, 4.320848395143325e-9
0.03110151150050342, 4.164536926327979e-9
0.03480055527641417, 3.6411330286638716e-9
0.03850050267987963, 3.0321828115131425e-9
0.04164454227405708, 2.4946470394961034e-9
0.04659289004321797, 2.0522205103607527e-9
0.052719485164990657, 1.6882081940163142e-9
0.060329520622273335, 1.4229741561314204e-9
0.06599638482831946, 1.1850284701129728e-9
0.07381924302155403, 8.320720398878424e-10
0.08164165982051125, 5.701958399295585e-10
0.08534337124071202, 3.7220989311960733e-10
0.09021951106585631, 2.3711382626043466e-10
0.09642929309177385, 1.289229209610259e-10
0.10544100123163648, 8.21221467882672e-11
0.11528573222884683, 4.9822615350026827e-11
0.12466061562452065, 3.373063579711135e-11
0.13328860351055996, 2.2836811642095548e-11
0.14740989325693385, 1.5459932846855863e-11
